,arrest,beat,block,case_number,community_area,date,description,district,domestic,fbi_code,id,iucr,latitude,location,location_description,longitude,primary_type,updated_on,ward,x_coordinate,y_coordinate,year,c_tract
4975,False,0726,068XX S WINCHESTER AVE,JA288452,67,2017-06-01T17:43:00.000,TO PROPERTY,007,False,14,10965614,1310,41.769485611,"{'type': 'Point', 'coordinates': [-87.672438396, 41.769485611]}",RESIDENCE,-87.672438396,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1164537,1859284,2017,6713003011
4976,False,0712,055XX S MAY ST,JA289554,68,2017-06-02T06:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10966744,0486,41.793273213,"{'type': 'Point', 'coordinates': [-87.653638413, 41.793273213]}",RESIDENCE,-87.653638413,BATTERY,2018-02-10T15:50:01.000,16,1169597,1867992,2017,6805001004
4977,False,0714,059XX S PAULINA ST,JA288807,67,2017-06-02T00:00:00.000,OVER $500,007,True,06,10965937,0810,41.785817262,"{'type': 'Point', 'coordinates': [-87.666799971, 41.785817262]}",RESIDENCE,-87.666799971,THEFT,2018-02-10T15:50:01.000,15,1166029,1865247,2017,6707001006
4978,False,0713,057XX S THROOP ST,JA289633,67,2017-03-23T09:00:00.000,FORGERY,007,False,10,10966821,1120,41.7895729,"{'type': 'Point', 'coordinates': [-87.657186743, 41.7895729]}",RESIDENCE,-87.657186743,DECEPTIVE PRACTICE,2018-02-10T15:50:01.000,16,1168640,1866636,2017,6701002014
4979,False,0734,069XX S ELIZABETH ST,JA289963,67,2017-06-02T14:00:00.000,FORCIBLE ENTRY,007,False,05,10966946,0610,41.767904447,"{'type': 'Point', 'coordinates': [-87.655405528, 41.767904447]}",RESIDENCE,-87.655405528,BURGLARY,2018-02-10T15:50:01.000,17,1169188,1858744,2017,8349001002
4980,False,0713,062XX S ADA ST,JA289274,67,2017-06-02T01:00:00.000,SIMPLE,007,False,08B,10966468,0460,41.780863203,"{'type': 'Point', 'coordinates': [-87.658235186, 41.780863203]}",STREET,-87.658235186,BATTERY,2018-02-10T15:50:01.000,16,1168379,1863460,2017,6709002019
4981,False,0735,073XX S ASHLAND AVE,JA289099,67,2017-06-02T09:09:00.000,TO LAND,007,False,26,10966935,1330,41.760079469,"{'type': 'Point', 'coordinates': [-87.663661376, 41.760079469]}",OTHER,-87.663661376,CRIMINAL TRESPASS,2018-02-10T15:50:01.000,17,1166958,1855875,2017,6720001009
4982,True,0726,019XX W MARQUETTE RD,JA289335,67,2017-06-02T11:37:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,10966677,143A,41.772086795,"{'type': 'Point', 'coordinates': [-87.672844274, 41.772086795]}",ALLEY,-87.672844274,WEAPONS VIOLATION,2018-02-10T15:50:01.000,15,1164419,1860231,2017,6713003004
4983,False,0712,056XX S GREEN ST,JA288228,68,2017-06-01T16:15:00.000,TO VEHICLE,007,False,14,10965599,1320,41.791736704,"{'type': 'Point', 'coordinates': [-87.646305896, 41.791736704]}",STREET,-87.646305896,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,20,1171601,1867448,2017,8347001008
4984,False,0713,055XX S ADA ST,JA288309,67,2017-06-01T12:00:00.000,SIMPLE,007,True,08A,10965723,0560,41.793071287,"{'type': 'Point', 'coordinates': [-87.658488475, 41.793071287]}",RESIDENCE,-87.658488475,ASSAULT,2018-02-10T15:50:01.000,16,1168275,1867908,2017,6701002005
4985,False,0711,006XX W 63RD ST,JA289621,68,2017-06-02T15:33:00.000,SIMPLE,007,False,08A,10966878,0560,41.779806409,"{'type': 'Point', 'coordinates': [-87.641131698, 41.779806409]}",GROCERY FOOD STORE,-87.641131698,ASSAULT,2018-02-10T15:50:01.000,16,1173047,1863112,2017,6809004008
4986,False,0724,063XX S MORGAN ST,JA288215,68,2017-06-01T15:22:00.000,COUNTERFEITING DOCUMENT,007,False,10,10965551,1121,41.779220641,"{'type': 'Point', 'coordinates': [-87.649632877, 41.779220641]}",STREET,-87.649632877,DECEPTIVE PRACTICE,2018-02-10T15:50:01.000,16,1170730,1862880,2017,6810004009
4987,False,0734,013XX W 71ST ST,JA289770,67,2017-06-02T16:11:00.000,SIMPLE,007,False,08B,10966870,0460,41.764995286,"{'type': 'Point', 'coordinates': [-87.658166965, 41.764995286]}","SCHOOL, PUBLIC, GROUNDS",-87.658166965,BATTERY,2018-02-10T15:50:01.000,17,1168443,1857678,2017,8349001008
4988,True,0732,005XX W 72ND ST,JA288779,68,2017-06-01T22:18:00.000,RESIST/OBSTRUCT/DISARM OFFICER,007,False,24,10965916,3710,41.763470576,"{'type': 'Point', 'coordinates': [-87.6385619, 41.763470576]}",STREET,-87.6385619,INTERFERENCE WITH PUBLIC OFFICER,2018-02-10T15:50:01.000,17,1173796,1857165,2017,6813002006
4989,False,0735,070XX S WINCHESTER AVE,JA288730,67,2017-06-01T00:00:00.000,FORCIBLE ENTRY,007,False,05,10965954,0610,41.76618374,"{'type': 'Point', 'coordinates': [-87.672354986, 41.76618374]}",VACANT LOT/LAND,-87.672354986,BURGLARY,2018-02-10T15:50:01.000,17,1164569,1858081,2017,6715002020
4990,False,0722,063XX S STEWART AVE,JA289057,68,2017-06-01T19:00:00.000,TO PROPERTY,007,False,14,10966449,1310,41.779396292,"{'type': 'Point', 'coordinates': [-87.635035324, 41.779396292]}",HOSPITAL BUILDING/GROUNDS,-87.635035324,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,20,1174711,1862976,2017,6809002009
4991,True,0722,063XX S YALE AVE,JA291881,68,2017-06-04T06:23:00.000,OTHER WEAPONS VIOLATION,007,False,26,10968557,5007,41.779793875,"{'type': 'Point', 'coordinates': [-87.631826613, 41.779793875]}",TAVERN/LIQUOR STORE,-87.631826613,OTHER OFFENSE,2018-02-10T15:50:01.000,20,1175585,1863128,2017,6809002005
4992,True,0715,056XX S HOYNE AVE,JA291065,67,2017-06-03T15:45:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10967836,0486,41.791219919,"{'type': 'Point', 'coordinates': [-87.676659608, 41.791219919]}",SIDEWALK,-87.676659608,BATTERY,2018-02-10T15:50:01.000,15,1163325,1867195,2017,6705001039
4993,False,0712,008XX W 63RD ST,JA290990,68,2017-06-03T14:49:00.000,TO LAND,007,False,26,10968071,1330,41.779743198,"{'type': 'Point', 'coordinates': [-87.645227698, 41.779743198]}",RESTAURANT,-87.645227698,CRIMINAL TRESPASS,2018-02-10T15:50:01.000,16,1171930,1863080,2017,6810004000
4994,False,0715,057XX S PAULINA ST,JA290362,67,2017-06-03T02:13:00.000,SIMPLE,007,False,08B,10967334,0460,41.789607705,"{'type': 'Point', 'coordinates': [-87.66690005, 41.789607705]}",APARTMENT,-87.66690005,BATTERY,2018-02-10T15:50:01.000,15,1165991,1866628,2017,6703002016
4995,False,0733,074XX S MAY ST,JA290459,68,2017-06-03T04:30:00.000,STOLEN PROP: BUY/RECEIVE/POS.,007,False,13,10967428,1200,41.759057567,"{'type': 'Point', 'coordinates': [-87.652746098, 41.759057567]}",RESIDENCE,-87.652746098,DECEPTIVE PRACTICE,2018-02-10T15:50:01.000,17,1169939,1855526,2017,6814002015
4996,False,0732,070XX S LOWE AVE,JA290548,68,2017-06-03T03:04:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10967497,0486,41.766453279,"{'type': 'Point', 'coordinates': [-87.640776732, 41.766453279]}",SIDEWALK,-87.640776732,BATTERY,2018-02-10T15:50:01.000,6,1173183,1858247,2017,6812001010
4997,False,0735,073XX S PAULINA ST,JA290458,67,2017-06-03T05:45:00.000,AGGRAVATED: OTHER DANG WEAPON,007,False,04B,10967490,0430,41.760752497,"{'type': 'Point', 'coordinates': [-87.666135771, 41.760752497]}",RESIDENCE PORCH/HALLWAY,-87.666135771,BATTERY,2018-02-10T15:50:01.000,17,1166281,1856115,2017,6720001019
4998,False,0725,064XX S LAFLIN ST,JA290291,67,2017-06-02T23:55:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,False,04B,10967261,0420,41.777233716,"{'type': 'Point', 'coordinates': [-87.661719494, 41.777233716]}",RESIDENTIAL YARD (FRONT/BACK),-87.661719494,BATTERY,2018-02-10T15:50:01.000,17,1167439,1862130,2017,6711001018
4999,False,0725,014XX W MARQUETTE RD,JA290014,67,2017-06-02T19:20:00.000,TO PROPERTY,007,False,14,10967054,1310,41.772239124,"{'type': 'Point', 'coordinates': [-87.660785464, 41.772239124]}",RESIDENCE PORCH/HALLWAY,-87.660785464,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1167708,1860312,2017,6716001004
5000,False,0732,004XX W 72ND ST,JA290880,68,2017-06-03T00:00:00.000,AUTOMOBILE,007,False,07,10967720,0910,41.763506117,"{'type': 'Point', 'coordinates': [-87.636274287, 41.763506117]}",STREET,-87.636274287,MOTOR VEHICLE THEFT,2018-02-10T15:50:01.000,6,1174420,1857183,2017,6813002002
5001,True,0712,059XX S HALSTED ST,JA289735,68,2017-06-02T16:05:00.000,UNLAWFUL POSS OF HANDGUN,007,False,15,10967049,143A,41.786569368,"{'type': 'Point', 'coordinates': [-87.644956704, 41.786569368]}",SIDEWALK,-87.644956704,WEAPONS VIOLATION,2018-02-10T15:50:01.000,16,1171984,1865568,2017,8348001000
5002,False,0713,062XX S THROOP ST,JA290029,67,2017-06-02T20:00:00.000,AGGRAVATED: OTHER DANG WEAPON,007,True,04A,10967117,0530,41.780510522,"{'type': 'Point', 'coordinates': [-87.65706197, 41.780510522]}",RESIDENCE PORCH/HALLWAY,-87.65706197,ASSAULT,2018-02-10T15:50:01.000,16,1168700,1863334,2017,6709002021
5003,False,0735,072XX S DAMEN AVE,JA291027,67,2017-06-03T12:00:00.000,FORCIBLE ENTRY,007,False,05,10968002,0610,41.762043457,"{'type': 'Point', 'coordinates': [-87.673460431, 41.762043457]}",RESIDENCE,-87.673460431,BURGLARY,2018-02-10T15:50:01.000,17,1164279,1856570,2017,6720003013
5004,False,0725,066XX S BISHOP ST,JA290084,67,2017-06-02T20:50:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10967506,0486,41.773477323,"{'type': 'Point', 'coordinates': [-87.660405929, 41.773477323]}",RESIDENCE,-87.660405929,BATTERY,2018-02-10T15:50:01.000,17,1167808,1860764,2017,6716001001
5005,False,0711,055XX S WELLS ST,JA290209,68,2017-06-02T06:00:00.000,AUTOMOBILE,007,False,07,10967265,0910,41.794088699,"{'type': 'Point', 'coordinates': [-87.631799109, 41.794088699]}",STREET,-87.631799109,MOTOR VEHICLE THEFT,2018-02-10T15:50:01.000,3,1175550,1868337,2017,8346004022
5006,False,0713,057XX S RACINE AVE,JA290143,67,2017-06-02T22:17:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10968076,0486,41.789624447,"{'type': 'Point', 'coordinates': [-87.6547587, 41.789624447]}",SIDEWALK,-87.6547587,BATTERY,2018-02-10T15:50:01.000,16,1169302,1866660,2017,6701001012
5007,False,0711,005XX W 61ST PL,JA290953,68,2017-06-03T05:30:00.000,STRONGARM - NO WEAPON,007,False,03,10967732,0320,41.782601996,"{'type': 'Point', 'coordinates': [-87.638718393, 41.782601996]}",STREET,-87.638718393,ROBBERY,2018-02-10T15:50:01.000,20,1173697,1864136,2017,8346002015
5008,False,0735,071XX S HONORE ST,JA290080,67,2017-06-02T20:45:00.000,TO PROPERTY,007,False,14,10967085,1310,41.763908057,"{'type': 'Point', 'coordinates': [-87.669860174, 41.763908057]}",RESIDENCE,-87.669860174,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1165256,1857257,2017,6720002007
5009,False,0711,006XX W 63RD ST,JA291119,68,2017-06-03T16:30:00.000,SIMPLE,007,False,08A,10967840,0560,41.779798546,"{'type': 'Point', 'coordinates': [-87.641648739, 41.779798546]}",SMALL RETAIL STORE,-87.641648739,ASSAULT,2018-02-10T15:50:01.000,16,1172906,1863108,2017,6809004003
5010,True,0713,055XX S ASHLAND AVE,JA291153,67,2017-06-03T15:58:00.000,POSS: CANNABIS 30GMS OR LESS,007,False,18,10967884,1811,41.793120498,"{'type': 'Point', 'coordinates': [-87.664557043, 41.793120498]}",CONVENIENCE STORE,-87.664557043,NARCOTICS,2018-02-10T15:50:01.000,16,1166620,1867913,2017,6702001015
5011,False,0711,062XX S STEWART AVE,JA290573,68,2017-06-02T18:00:00.000,$500 AND UNDER,007,False,06,10967468,0820,41.781353265,"{'type': 'Point', 'coordinates': [-87.635083754, 41.781353265]}",STREET,-87.635083754,THEFT,2018-02-10T15:50:01.000,20,1174692,1863689,2017,8346003043
5012,False,0732,069XX S NORMAL BLVD,JA291190,68,2017-06-02T15:00:00.000,UNLAWFUL ENTRY,007,False,05,10968001,0620,41.768237554,"{'type': 'Point', 'coordinates': [-87.637223806, 41.768237554]}",APARTMENT,-87.637223806,BURGLARY,2018-02-10T15:50:01.000,6,1174147,1858905,2017,6812003020
5013,False,0735,021XX W 73RD ST,JA291091,67,2017-06-03T16:03:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10968003,0486,41.761132551,"{'type': 'Point', 'coordinates': [-87.67684917, 41.761132551]}",RESIDENTIAL YARD (FRONT/BACK),-87.67684917,BATTERY,2018-02-10T15:50:01.000,17,1163357,1856231,2017,6720004007
5014,False,0723,067XX S HALSTED ST,JA290257,68,2017-06-03T00:11:00.000,STRONGARM - NO WEAPON,007,False,03,10967316,0320,41.771981229,"{'type': 'Point', 'coordinates': [-87.644584811, 41.771981229]}",SIDEWALK,-87.644584811,ROBBERY,2018-02-10T15:50:01.000,6,1172128,1860253,2017,6811001000
5015,False,0724,063XX S ABERDEEN ST,JA289107,68,2017-06-01T22:00:00.000,$500 AND UNDER,007,False,06,10967374,0820,41.779191153,"{'type': 'Point', 'coordinates': [-87.652060298, 41.779191153]}",STREET,-87.652060298,THEFT,2018-02-10T15:50:01.000,16,1170068,1862864,2017,6810001000
5016,False,0735,071XX S ASHLAND AVE,JA291144,67,2017-06-03T16:59:00.000,SIMPLE,007,False,08A,10968004,0560,41.764682386,"{'type': 'Point', 'coordinates': [-87.663785792, 41.764682386]}",CTA BUS,-87.663785792,ASSAULT,2018-02-10T15:50:01.000,17,1166911,1857552,2017,6720001000
5017,False,0725,065XX S HERMITAGE AVE,JA291427,67,2017-06-03T21:13:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10968067,0486,41.774977442,"{'type': 'Point', 'coordinates': [-87.667770081, 41.774977442]}",RESIDENCE,-87.667770081,BATTERY,2018-02-10T15:50:01.000,15,1165795,1861295,2017,6712002012
5018,False,0723,068XX S GREEN ST,JA290600,68,2017-06-01T09:00:00.000,FORCIBLE ENTRY,007,False,05,10967510,0610,41.769773531,"{'type': 'Point', 'coordinates': [-87.645744822, 41.769773531]}",APARTMENT,-87.645744822,BURGLARY,2018-02-10T15:50:01.000,17,1171818,1859446,2017,6811001009
5019,False,0726,064XX S HAMILTON AVE,JA290620,67,2017-06-02T23:00:00.000,$500 AND UNDER,007,False,06,10967582,0820,41.776891279,"{'type': 'Point', 'coordinates': [-87.677498711, 41.776891279]}",STREET,-87.677498711,THEFT,2018-02-10T15:50:01.000,15,1163136,1861972,2017,6714001008
5020,False,0722,005XX W 69TH ST,JA287942,68,2017-06-01T12:35:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,007,True,04A,10968000,0520,41.768950278,"{'type': 'Point', 'coordinates': [-87.637546017, 41.768950278]}",SIDEWALK,-87.637546017,ASSAULT,2018-02-10T15:50:01.000,6,1174057,1859164,2017,6812003012
5021,False,0711,002XX W 63RD ST,JA290970,68,2017-06-03T14:15:00.000,SIMPLE,007,False,08A,10968073,0560,41.779981403,"{'type': 'Point', 'coordinates': [-87.630629333, 41.779981403]}",CTA STATION,-87.630629333,ASSAULT,2018-02-10T15:50:01.000,20,1175911,1863199,2017,8346003044
5022,False,0733,074XX S SANGAMON ST,JA291332,68,2017-06-03T12:00:00.000,TO PROPERTY,007,False,14,10967959,1310,41.759097368,"{'type': 'Point', 'coordinates': [-87.647900308, 41.759097368]}",RESIDENCE-GARAGE,-87.647900308,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,17,1171261,1855551,2017,6814003014
5023,False,0713,014XX W 63RD ST,JA290597,67,2017-06-02T16:30:00.000,TO CITY OF CHICAGO PROPERTY,007,False,14,10967521,1345,41.779520772,"{'type': 'Point', 'coordinates': [-87.660962362, 41.779520772]}",PARKING LOT/GARAGE(NON.RESID.),-87.660962362,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,16,1167639,1862965,2017,6708002025
5024,False,0723,066XX S LOWE AVE,JA290670,68,2017-06-03T10:30:00.000,AGGRAVATED: OTHER DANG WEAPON,007,False,04B,10967646,0430,41.773692305,"{'type': 'Point', 'coordinates': [-87.640706195, 41.773692305]}",STREET,-87.640706195,BATTERY,2018-02-10T15:50:01.000,6,1173181,1860885,2017,6809001014
5025,True,0725,015XX W 69TH ST,JA290643,67,2017-06-03T09:21:00.000,RECKLESS CONDUCT,007,False,24,10967554,0470,41.768561615,"{'type': 'Point', 'coordinates': [-87.663107621, 41.768561615]}",CONVENIENCE STORE,-87.663107621,PUBLIC PEACE VIOLATION,2018-02-10T15:50:01.000,17,1167085,1858967,2017,6716002003
5026,False,0734,012XX W 73RD PL,JA290653,67,2017-06-03T10:08:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10967618,0486,41.760484408,"{'type': 'Point', 'coordinates': [-87.655498294, 41.760484408]}",RESIDENCE,-87.655498294,BATTERY,2018-02-10T15:50:01.000,17,1169184,1856040,2017,6718001025
5027,False,0713,059XX S THROOP ST,JA290200,67,2017-06-02T23:18:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10967205,0486,41.785914192,"{'type': 'Point', 'coordinates': [-87.657089519, 41.785914192]}",RESIDENCE,-87.657089519,BATTERY,2018-02-10T15:50:01.000,16,1168677,1865303,2017,6709002003
5028,False,0711,057XX S UNION AVE,JA290149,68,2017-06-02T22:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10967185,0486,41.790029569,"{'type': 'Point', 'coordinates': [-87.642613178, 41.790029569]}",RESIDENCE PORCH/HALLWAY,-87.642613178,BATTERY,2018-02-10T15:50:01.000,3,1172613,1866834,2017,8347003023
5029,False,0725,017XX W 63RD ST,JA291378,67,2017-06-03T20:10:00.000,AGGRAVATED: HANDGUN,007,False,04B,10968072,041A,41.779413066,"{'type': 'Point', 'coordinates': [-87.666968951, 41.779413066]}",STREET,-87.666968951,BATTERY,2018-02-10T15:50:01.000,15,1166001,1862913,2017,6712002000
5030,False,0713,057XX S RACINE AVE,JA290198,67,2017-06-02T23:09:00.000,SIMPLE,007,True,08A,10967268,0560,41.789624447,"{'type': 'Point', 'coordinates': [-87.6547587, 41.789624447]}",RESIDENCE,-87.6547587,ASSAULT,2018-02-10T15:50:01.000,16,1169302,1866660,2017,6701001012
5031,False,0726,065XX S WINCHESTER AVE,JA294598,67,2017-06-06T09:15:00.000,SIMPLE,007,True,08B,10970827,0460,41.774991505,"{'type': 'Point', 'coordinates': [-87.67258351, 41.774991505]}",SIDEWALK,-87.67258351,BATTERY,2018-02-10T15:50:01.000,15,1164482,1861290,2017,6713001022
5032,True,0726,064XX S HONORE ST,JA292760,67,2017-06-04T20:57:00.000,FALSE/STOLEN/ALTERED TRP,007,False,26,10969064,502P,41.777044403,"{'type': 'Point', 'coordinates': [-87.670230731, 41.777044403]}",STREET,-87.670230731,OTHER OFFENSE,2018-02-10T15:50:01.000,15,1165118,1862043,2017,6713001011
5033,False,0726,063XX S SEELEY AVE,JA292432,67,2017-06-04T16:30:00.000,SIMPLE,007,False,08B,10968825,0460,41.778850788,"{'type': 'Point', 'coordinates': [-87.675113976, 41.778850788]}",SIDEWALK,-87.675113976,BATTERY,2018-02-10T15:50:01.000,15,1163781,1862691,2017,6714001001
5034,False,0711,061XX S NORMAL BLVD,JA292582,68,2017-06-04T12:00:00.000,FROM BUILDING,007,False,06,10968951,0890,41.783283846,"{'type': 'Point', 'coordinates': [-87.637567068, 41.783283846]}",RESIDENCE,-87.637567068,THEFT,2018-02-10T15:50:01.000,20,1174009,1864387,2017,8346002016
5035,True,0713,013XX W 59TH ST,JA292921,67,2017-06-04T11:58:00.000,POSS: CANNABIS 30GMS OR LESS,007,False,18,10969105,1811,41.786838476,"{'type': 'Point', 'coordinates': [-87.657930495, 41.786838476]}",STREET,-87.657930495,NARCOTICS,2018-02-10T15:50:01.000,16,1168445,1865638,2017,6701002020
5036,False,0725,066XX S BISHOP ST,JA292649,67,2017-06-03T17:00:00.000,$500 AND UNDER,007,False,06,10968913,0820,41.773161684,"{'type': 'Point', 'coordinates': [-87.66039823, 41.773161684]}",STREET,-87.66039823,THEFT,2018-02-10T15:50:01.000,17,1167811,1860649,2017,6716001002
5037,False,0732,004XX W 70TH ST,JA291546,68,2017-06-03T23:05:00.000,SIMPLE,007,False,08B,10968171,0460,41.767140707,"{'type': 'Point', 'coordinates': [-87.636462214, 41.767140707]}",RESIDENCE PORCH/HALLWAY,-87.636462214,BATTERY,2018-02-10T15:50:01.000,6,1174358,1858507,2017,6812003019
5038,False,0725,016XX W 68TH ST,JA291533,67,2017-06-03T23:30:00.000,TO PROPERTY,007,False,14,10968129,1310,41.770351326,"{'type': 'Point', 'coordinates': [-87.665537761, 41.770351326]}",APARTMENT,-87.665537761,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,15,1166417,1859614,2017,6715003002
5039,False,0723,063XX S HALSTED ST,JA290757,68,2017-06-03T11:15:00.000,ARMED: HANDGUN,007,False,03,10968532,031A,41.779295906,"{'type': 'Point', 'coordinates': [-87.644774188, 41.779295906]}",CTA BUS STOP,-87.644774188,ROBBERY,2018-02-10T15:50:01.000,20,1172055,1862918,2017,6809004006
5040,True,0725,068XX S BISHOP ST,JA291620,67,2017-06-03T23:51:00.000,VIOLENT OFFENDER: ANNUAL REGISTRATION,007,False,26,10968176,5131,41.769914693,"{'type': 'Point', 'coordinates': [-87.660314861, 41.769914693]}",STREET,-87.660314861,OTHER OFFENSE,2018-02-10T15:50:01.000,17,1167843,1859466,2017,6716001012
5041,False,0732,006XX W 69TH ST,JA291883,68,2017-06-04T03:00:00.000,TELEPHONE THREAT,007,False,26,10968419,2820,41.768888897,"{'type': 'Point', 'coordinates': [-87.641469021, 41.768888897]}",CHURCH/SYNAGOGUE/PLACE OF WORSHIP,-87.641469021,OTHER OFFENSE,2018-02-10T15:50:01.000,6,1172987,1859133,2017,6812004010
5042,True,0712,009XX W 57TH ST,JA292662,68,2017-06-04T20:02:00.000,ARMED: HANDGUN,007,False,03,10969076,031A,41.790618304,"{'type': 'Point', 'coordinates': [-87.648356677, 41.790618304]}",CONVENIENCE STORE,-87.648356677,ROBBERY,2018-02-10T15:50:01.000,16,1171045,1867036,2017,8347002010
5043,False,0724,066XX S ABERDEEN ST,JA291767,68,2017-06-04T01:21:00.000,STRONGARM - NO WEAPON,007,False,03,10968360,0320,41.773677018,"{'type': 'Point', 'coordinates': [-87.651917023, 41.773677018]}",RESIDENCE,-87.651917023,ROBBERY,2018-02-10T15:50:01.000,17,1170123,1860855,2017,6810001014
5044,False,0732,007XX W 71ST ST,JA292775,68,2017-06-04T21:58:00.000,AGGRAVATED: OTHER DANG WEAPON,007,True,04B,10969131,0430,41.765232135,"{'type': 'Point', 'coordinates': [-87.642611634, 41.765232135]}",SIDEWALK,-87.642611634,BATTERY,2018-02-10T15:50:01.000,6,1172686,1857798,2017,6812001008
5045,False,0712,058XX S CARPENTER ST,JA292731,68,2017-06-01T05:00:00.000,OVER $500,007,True,06,10969113,0810,41.788290912,"{'type': 'Point', 'coordinates': [-87.651083918, 41.788290912]}",STREET,-87.651083918,THEFT,2018-02-10T15:50:01.000,16,1170308,1866182,2017,6805002018
5046,False,0712,060XX S RACINE AVE,JA291630,68,2017-06-04T00:55:00.000,TO VEHICLE,007,True,14,10968180,1320,41.784442448,"{'type': 'Point', 'coordinates': [-87.654626346, 41.784442448]}",STREET,-87.654626346,CRIMINAL DAMAGE,2018-02-10T15:50:01.000,16,1169353,1864772,2017,6709001004
5047,False,0726,066XX S SEELEY AVE,JA291800,67,2017-06-04T05:00:00.000,DOMESTIC BATTERY SIMPLE,007,True,08B,10968353,0486,41.77338604,"{'type': 'Point', 'coordinates': [-87.674964556, 41.77338604]}",RESIDENCE,-87.674964556,BATTERY,2018-02-10T15:50:01.000,15,1163837,1860700,2017,6714002001
